"areaName","locationAbbr","utmEast","utmNorth","utmZone","defaultTimeZone","activeStart","activeEnd","lureName","visitID"
"Chicago, IL","R04-SCH1",429577,4634101,"16N","America/Chicago",2019-01-24 16:32:00,2019-02-07 15:38:30,"Fatty acid tablet",1347
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2019-01-24 16:40:00,2019-02-06 14:49:56,"Fatty acid tablet",1250
"Chicago, IL","R05-GOC1",426715,4634340,"16N","America/Chicago",2019-01-24 17:00:00,2019-01-26 05:43:15,"Fatty acid tablet",1306
"Chicago, IL","D03-CHP1",436807,4643667,"16N","America/Chicago",2019-01-24 17:16:00,2019-02-06 15:26:36,"Fatty acid tablet",1255
"Chicago, IL","D03-AMP1",438005,4646551,"16N","America/Chicago",2019-01-24 17:36:00,2019-02-06 15:57:19,"Fatty acid tablet",1289
"Chicago, IL","D03-GOM1",439467,4647289,"16N","America/Chicago",2019-01-24 17:55:00,2019-02-06 16:08:34,"Fatty acid tablet",1259
"Chicago, IL","R06-SLT1",420847,4635567,"16N","America/Chicago",2019-01-24 18:12:00,2019-01-25 20:17:01,"Fatty acid tablet",1336
"Chicago, IL","R06-SLT2",420606,4636302,"16N","America/Chicago",2019-01-24 18:28:00,2019-02-07 17:18:26,"Fatty acid tablet",1320
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2019-01-24 20:11:00,2019-02-06 15:42:18,"Fatty acid tablet",924
"Chicago, IL","R07-MMP1",416773,4636279,"16N","America/Chicago",2019-01-24 20:17:00,2019-02-07 18:59:15,"Fatty acid tablet",1323
"Chicago, IL","D03-NPV1",439667,4648473,"16N","America/Chicago",2019-01-24 20:41:00,2019-02-06 06:00:00,"Fatty acid tablet",923
"Chicago, IL","D04-ROS2",442901,4648645,"16N","America/Chicago",2019-01-24 21:10:00,2019-02-06 17:35:54,"Fatty acid tablet",1276
"Chicago, IL","D03-STB1",444847,4646615,"16N","America/Chicago",2019-01-24 21:48:00,2019-01-30 03:10:43,"Fatty acid tablet",1574
"Chicago, IL","C05-BMP1",452144.5,4616048.5,"16N","America/Chicago",2019-03-27 16:27:00,2019-04-19 14:50:44,"Fatty acid tablet",2168
"Chicago, IL","C05-BMP2",452990,4615039,"16N","America/Chicago",2019-03-27 19:37:00,2019-04-19 14:31:38,"Fatty acid tablet",2169
"Chicago, IL","C04-MBP1",452300,4618080,"16N","America/Chicago",2019-03-27 20:12:00,2019-04-19 15:39:18,"Fatty acid tablet",2175
"Chicago, IL","S07-WGL2",421471,4617014,"16N","America/Chicago",2019-04-01 06:01:00,2019-04-15 04:27:34,"Fatty acid tablet",1832
"Chicago, IL","C06-HMP1",452547.75,4611833.5,"16N","America/Chicago",2019-04-01 11:22:00,2019-04-19 13:24:21,"Fatty acid tablet",2170
"Chicago, IL","S10-LPC1",412640,4604963,"16N","America/Chicago",2019-04-01 13:52:00,2019-04-15 13:14:56,"Fatty acid tablet",1844
"Chicago, IL","S10-LPP2",410631,4604024,"16N","America/Chicago",2019-04-01 14:13:00,2019-04-15 13:29:20,"Fatty acid tablet",1838
"Chicago, IL","S10-ILC1",410942,4610112,"16N","America/Chicago",2019-04-01 14:53:00,2019-04-15 14:13:18,"Fatty acid tablet",1764
"Chicago, IL","S09-ILC1",410923,4610519,"16N","America/Chicago",2019-04-01 15:05:00,2019-04-15 14:14:36,"Fatty acid tablet",1870
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2019-04-01 15:52:00,2019-04-15 14:46:13,"Fatty acid tablet",1780
"Chicago, IL","S08-WGL2",417471,4616052,"16N","America/Chicago",2019-04-01 16:20:00,2019-04-15 15:08:11,"Fatty acid tablet",1878
"Chicago, IL","S08-WGL1",416857,4616262,"16N","America/Chicago",2019-04-01 16:41:00,2019-04-15 15:02:04,"Fatty acid tablet",1818
"Chicago, IL","S07-ARG2",418417,4617933,"16N","America/Chicago",2019-04-01 17:19:00,2019-04-15 17:15:13,"Fatty acid tablet",1784
"Chicago, IL","S07-ARG1",419270,4619021,"16N","America/Chicago",2019-04-01 17:34:00,2019-04-15 17:00:31,"Fatty acid tablet",1886
"Chicago, IL","S09-SMC1",415686,4612193,"16N","America/Chicago",2019-04-01 19:03:00,2019-04-15 03:30:05,"Fatty acid tablet",1830
"Chicago, IL","S07-STJ1",422440,4616686,"16N","America/Chicago",2019-04-01 19:28:00,2019-04-15 16:14:06,"Fatty acid tablet",1896
"Chicago, IL","S10-LEW1",410239,4605858,"16N","America/Chicago",2019-04-01 19:31:00,2019-04-12 20:01:00,"Fatty acid tablet",1822
"Chicago, IL","S06-CBW2",425770,4620051,"16N","America/Chicago",2019-04-01 19:44:00,2019-04-15 18:52:59,"Fatty acid tablet",1788
"Chicago, IL","S09-VTW2",411772,4613771,"16N","America/Chicago",2019-04-01 20:37:00,2019-04-15 19:32:00,"Fatty acid tablet",1799
"Chicago, IL","R10-FRM2",395829,4632027,"16N","America/Chicago",2019-04-02 13:57:00,2019-04-16 14:09:44,"Fatty acid tablet",1680
"Chicago, IL","R10-FRM1",395087,4630453,"16N","America/Chicago",2019-04-02 14:15:00,2019-04-16 14:23:28,"Fatty acid tablet",1740
"Chicago, IL","S02-TNE1",450172,4630663,"16N","America/Chicago",2019-04-02 14:17:00,2019-04-16 13:49:40,"Fatty acid tablet",1806
"Chicago, IL","J01-BBS1",449319,4633118,"16N","America/Chicago",2019-04-02 14:38:00,2019-04-16 14:10:24,"Fatty acid tablet",1774
"Chicago, IL","J01-LMP1",449308,4631876,"16N","America/Chicago",2019-04-02 14:49:00,2019-04-16 14:20:39,"Fatty acid tablet",1854
"Chicago, IL","R10-WCP3",397958,4638235,"16N","America/Chicago",2019-04-02 14:57:00,2019-04-16 15:04:00,"Fatty acid tablet",1684
"Chicago, IL","S02-PLP1",446141,4632666,"16N","America/Chicago",2019-04-02 15:10:00,2019-04-16 14:45:51,"Fatty acid tablet",1766
"Chicago, IL","R10-WDW1",401055,4635576,"16N","America/Chicago",2019-04-02 15:20:00,2019-04-16 15:36:37,"Fatty acid tablet",1700
"Chicago, IL","S02-BRI1",442042,4631036,"16N","America/Chicago",2019-04-02 15:35:00,2019-04-16 15:08:28,"Fatty acid tablet",1820
"Chicago, IL","R09-BLW1",404784,4635214,"16N","America/Chicago",2019-04-02 16:07:00,2019-04-16 16:26:32,"Fatty acid tablet",1672
"Chicago, IL","R09-LIM2",406803,4636071,"16N","America/Chicago",2019-04-02 16:21:00,2019-04-16 16:43:14,"Fatty acid tablet",1712
"Chicago, IL","S03-PSP1",439199,4626503,"16N","America/Chicago",2019-04-02 16:24:00,2019-04-16 16:04:16,"Fatty acid tablet",1770
"Chicago, IL","R09-SMI1",407666,4634032,"16N","America/Chicago",2019-04-02 16:35:00,2019-04-16 16:58:23,"Fatty acid tablet",1692
"Chicago, IL","S03-LCP1",437635,4629399,"16N","America/Chicago",2019-04-02 16:47:00,2019-04-16 16:25:45,"Fatty acid tablet",1840
"Chicago, IL","R08-DAP1",410451,4636475,"16N","America/Chicago",2019-04-02 16:52:00,2019-04-16 17:12:21,"Fatty acid tablet",1676
"Chicago, IL","S04-HAP1",435234,4625682,"16N","America/Chicago",2019-04-02 17:05:00,2019-04-16 16:45:52,"Fatty acid tablet",1874
"Chicago, IL","R08-PAP1",412095,4634351,"16N","America/Chicago",2019-04-02 17:44:00,2019-04-16 18:11:47,"Fatty acid tablet",1708
"Chicago, IL","R08-VLG1",411104,4633916,"16N","America/Chicago",2019-04-02 17:59:00,2019-04-16 18:24:59,"Fatty acid tablet",1698
"Chicago, IL","S04-SSP1",433760,4627804,"16N","America/Chicago",2019-04-02 18:13:00,2019-04-16 17:42:59,"Fatty acid tablet",1828
"Chicago, IL","R08-WBK1",411883,4632753,"16N","America/Chicago",2019-04-02 18:15:00,2019-04-16 18:38:56,"Fatty acid tablet",1742
"Chicago, IL","S04-OTW1",433244,4629563,"16N","America/Chicago",2019-04-02 18:23:00,2019-04-16 17:50:58,"Fatty acid tablet",1850
"Chicago, IL","S02-BNS1",450739,4629074,"16N","America/Chicago",2019-04-02 18:27:00,2019-04-16 18:04:00,"Fatty acid tablet",1812
"Chicago, IL","S03-JKP2",451796,4626151,"16N","America/Chicago",2019-04-02 18:42:00,2019-04-16 00:06:00,"Fatty acid tablet",1857
"Chicago, IL","S05-RES1",431534,4623607,"16N","America/Chicago",2019-04-02 18:45:00,2019-04-15 19:09:32,"Fatty acid tablet",1894
"Chicago, IL","R07-GOF1",413527,4635414,"16N","America/Chicago",2019-04-02 18:48:00,2019-04-16 18:58:11,"Fatty acid tablet",1706
"Chicago, IL","S03-JKP1",451553,4625766,"16N","America/Chicago",2019-04-02 18:58:00,2019-04-03 22:23:00,"Fatty acid tablet",1868
"Chicago, IL","S05-LNC1",429760,4621558,"16N","America/Chicago",2019-04-02 19:01:00,2019-04-15 19:23:42,"Fatty acid tablet",1866
"Chicago, IL","S02-TNW1",450118,4630397,"16N","America/Chicago",2019-04-02 19:24:00,2019-04-03 20:32:00,"Fatty acid tablet",1880
"Chicago, IL","R09-CTG3",403529,4633792,"16N","America/Chicago",2019-04-02 20:49:00,2019-04-13 20:40:00,"Fatty acid tablet",1760
"Chicago, IL","S02-PIP1",439385,4631521,"16N","America/Chicago",2019-04-02 20:51:00,2019-04-16 20:26:00,"Fatty acid tablet",1824
"Chicago, IL","S03-WAP1",440288,4629118,"16N","America/Chicago",2019-04-02 21:06:00,2019-04-05 18:17:00,"Fatty acid tablet",1876
"Chicago, IL","R07-FSP1",415139,4633726,"16N","America/Chicago",2019-04-03 00:06:00,2019-04-03 17:39:00,"Fatty acid tablet",1716
"Chicago, IL","S05-SFP3",428494.1875,4623311,"16N","America/Chicago",2019-04-03 00:19:00,2019-04-16 00:41:00,"Fatty acid tablet",1814
"Chicago, IL","R02-DPG1",441926,4634510,"16N","America/Chicago",2019-04-03 12:37:00,2019-04-17 12:28:48,"Fatty acid tablet",1816
"Chicago, IL","R02-FRP1",439183,4634676,"16N","America/Chicago",2019-04-03 12:54:00,2019-04-17 12:46:31,"Fatty acid tablet",1772
"Chicago, IL","R03-CPG1",435929,4636259,"16N","America/Chicago",2019-04-03 13:14:00,2019-04-17 13:06:52,"Fatty acid tablet",1776
"Chicago, IL","R03-AUP1",436203,4637589,"16N","America/Chicago",2019-04-03 13:30:00,2019-04-17 13:18:14,"Fatty acid tablet",1786
"Chicago, IL","R03-EUC1",434285,4635174,"16N","America/Chicago",2019-04-03 13:46:00,2019-04-17 13:33:01,"Fatty acid tablet",1810
"Chicago, IL","R03-MAP1",433295,4635416,"16N","America/Chicago",2019-04-03 13:55:00,2019-04-17 13:41:49,"Fatty acid tablet",1884
"Chicago, IL","R04-MMW3",431311,4634958,"16N","America/Chicago",2019-04-03 14:07:00,2019-04-17 13:51:36,"Fatty acid tablet",1797
"Chicago, IL","R04-MMW2",430931,4633766,"16N","America/Chicago",2019-04-03 14:22:00,2019-04-17 14:02:26,"Fatty acid tablet",1768
"Chicago, IL","R04-SCH1",429577,4634101,"16N","America/Chicago",2019-04-03 14:37:00,2019-04-17 14:15:26,"Fatty acid tablet",1778
"Chicago, IL","R05-STP1",427869,4637181,"16N","America/Chicago",2019-04-03 14:55:00,2019-04-17 14:30:56,"Fatty acid tablet",1872
"Chicago, IL","R05-GOC1",426715,4634340,"16N","America/Chicago",2019-04-03 15:06:00,2019-04-17 14:42:13,"Fatty acid tablet",1834
"Chicago, IL","R06-YOW1",422550,4634509,"16N","America/Chicago",2019-04-03 16:01:00,2019-04-17 15:34:38,"Fatty acid tablet",1842
"Chicago, IL","R06-SLT2",420606,4636302,"16N","America/Chicago",2019-04-03 16:34:00,2019-04-17 16:04:48,"Fatty acid tablet",1846
"Chicago, IL","R06-OTB1",418834,4633860,"16N","America/Chicago",2019-04-03 17:36:00,2019-04-17 16:21:18,"Fatty acid tablet",1792
"Chicago, IL","R07-YHR1",417861,4635347,"16N","America/Chicago",2019-04-03 17:59:00,2019-04-17 17:35:24,"Fatty acid tablet",1801
"Chicago, IL","J01-UIC1",446383,4635431,"16N","America/Chicago",2019-04-03 19:22:00,2019-04-17 18:40:30,"Fatty acid tablet",1882
"Chicago, IL","D02-BMT2",440869.21875,4640457.5,"16N","America/Chicago",2019-04-03 22:44:00,2019-04-17 22:18:34,"Fatty acid tablet",1576
"Chicago, IL","R07-MMP1",416773,4636279,"16N","America/Chicago",2019-04-03 23:11:00,2019-04-17 22:49:00,"Fatty acid tablet",1808
"Chicago, IL","J01-SKP1",445154,4636654,"16N","America/Chicago",2019-04-04 00:39:00,2019-04-17 23:53:00,"Fatty acid tablet",1782
"Chicago, IL","D02-BMT1",444456,4640484,"16N","America/Chicago",2019-04-04 03:26:00,2019-04-11 02:45:00,"Fatty acid tablet",1578
"Chicago, IL","D10-MAC1",423491,4678479,"16N","America/Chicago",2019-04-09 14:20:00,2019-04-22 14:05:50,"Fatty acid tablet",1714
"Chicago, IL","D10-CAN1",422570,4676856,"16N","America/Chicago",2019-04-09 14:36:00,2019-04-22 14:19:51,"Fatty acid tablet",1746
"Chicago, IL","D10-VHC1",421816,4674934,"16N","America/Chicago",2019-04-09 15:03:00,2019-04-22 14:34:10,"Fatty acid tablet",1704
"Chicago, IL","D09-VTC1",423286,4672819,"16N","America/Chicago",2019-04-09 15:17:00,2019-04-22 14:46:14,"Fatty acid tablet",1728
"Chicago, IL","D09-RYW1",425325,4669890,"16N","America/Chicago",2019-04-09 15:36:00,2019-04-22 15:13:38,"Fatty acid tablet",1670
"Chicago, IL","D08-DAW2",425502,4665194,"16N","America/Chicago",2019-04-09 17:11:00,2019-04-22 16:24:50,"Fatty acid tablet",1758
"Chicago, IL","D09-CLG2",424105,4671322,"16N","America/Chicago",2019-04-09 17:12:00,2019-04-22 16:35:33,"Fatty acid tablet",1888
"Chicago, IL","D06-KCG1",429421,4658994,"16N","America/Chicago",2019-04-09 19:00:00,2019-04-22 17:33:21,"Fatty acid tablet",1702
"Chicago, IL","D07-NOC1",427273,4660625,"16N","America/Chicago",2019-04-09 19:24:00,2019-04-22 16:36:55,"Fatty acid tablet",1726
"Chicago, IL","D05-PRC1",431129,4652505,"16N","America/Chicago",2019-04-09 20:10:00,2019-04-22 18:45:51,"Fatty acid tablet",1748
"Chicago, IL","D05-MIA1",434129,4652772,"16N","America/Chicago",2019-04-09 20:31:00,2019-04-23 17:01:43,"Fatty acid tablet",1756
"Chicago, IL","D05-BRP1",433167,4651141,"16N","America/Chicago",2019-04-09 20:50:00,2019-04-23 16:41:47,"Fatty acid tablet",1738
"Chicago, IL","D05-ADC1",433486,4651062,"16N","America/Chicago",2019-04-09 21:04:00,2019-04-23 15:41:18,"Fatty acid tablet",1682
"Chicago, IL","D08-CCC1",423792,4667808,"16N","America/Chicago",2019-04-09 21:38:00,2019-04-22 20:56:00,"Fatty acid tablet",1744
"Chicago, IL","D08-DAW3",426125,4664126,"16N","America/Chicago",2019-04-09 21:56:00,2019-04-22 21:12:00,"Fatty acid tablet",1686
"Chicago, IL","D07-BEC2",426629,4659103,"16N","America/Chicago",2019-04-09 23:32:00,2019-04-22 21:51:00,"Fatty acid tablet",1678
"Chicago, IL","D07-ASC2",426640,4656804,"16N","America/Chicago",2019-04-10 00:42:00,2019-04-22 23:22:00,"Fatty acid tablet",1892
"Chicago, IL","J01-SEP1",446999,4639027,"16N","America/Chicago",2019-04-10 05:00:00,2019-04-23 05:00:00,"Fatty acid tablet",1722
"Chicago, IL","D02-SCP1",443127,4641452,"16N","America/Chicago",2019-04-10 13:35:00,2019-04-23 13:29:06,"Fatty acid tablet",1720
"Chicago, IL","D02-HUP2",442021,4639560,"16N","America/Chicago",2019-04-10 13:56:00,2019-04-23 13:49:52,"Fatty acid tablet",1688
"Chicago, IL","D02-RCP1",442530,4643467,"16N","America/Chicago",2019-04-10 14:41:00,2019-04-23 14:29:54,"Fatty acid tablet",1732
"Chicago, IL","D03-AFP1",440609,4644105,"16N","America/Chicago",2019-04-10 14:59:00,2019-04-23 14:41:55,"Fatty acid tablet",1730
"Chicago, IL","D03-CHP1",436807,4643667,"16N","America/Chicago",2019-04-10 15:23:00,2019-04-23 13:59:36,"Fatty acid tablet",1674
"Chicago, IL","D03-AMP1",438005,4646551,"16N","America/Chicago",2019-04-10 15:51:00,2019-04-23 15:21:16,"Fatty acid tablet",1718
"Chicago, IL","D04-DNP1",435016,4646204,"16N","America/Chicago",2019-04-10 16:25:00,2019-04-23 16:00:10,"Fatty acid tablet",1696
"Chicago, IL","D04-EVC2",436452,4649135,"16N","America/Chicago",2019-04-10 17:19:00,2019-04-23 18:15:11,"Fatty acid tablet",1690
"Chicago, IL","D04-EDW3",436665,4649055,"16N","America/Chicago",2019-04-10 17:30:00,2019-04-23 18:27:42,"Fatty acid tablet",1694
"Chicago, IL","D03-NPV1",439667,4648473,"16N","America/Chicago",2019-04-10 17:52:00,2019-04-23 18:48:19,"Fatty acid tablet",1762
"Chicago, IL","D03-STB1",444847,4646615,"16N","America/Chicago",2019-04-10 18:55:00,2019-04-23 19:52:15,"Fatty acid tablet",1890
"Chicago, IL","D02-MOP1",439938,4640991,"16N","America/Chicago",2019-04-10 19:15:00,2019-04-23 19:05:00,"Fatty acid tablet",1724
"Chicago, IL","D03-GOM1",439467,4647289,"16N","America/Chicago",2019-04-10 21:03:00,2019-04-23 20:35:00,"Fatty acid tablet",1710
"Chicago, IL","D04-RDP1",434928,4648923,"16N","America/Chicago",2019-04-10 21:55:00,2019-04-23 21:16:00,"Fatty acid tablet",1734
"Chicago, IL","D04-ROS2",442901,4648645,"16N","America/Chicago",2019-04-10 23:27:00,2019-04-21 01:04:00,"Fatty acid tablet",1750
"Chicago, IL","S09-SMC1",415686,4612193,"16N","America/Chicago",2019-04-15 05:00:00,2019-04-30 05:00:00,"Fatty acid tablet",1937
"Chicago, IL","S07-WGL2",421471,4617014,"16N","America/Chicago",2019-04-15 05:00:00,2019-04-30 05:00:00,"Fatty acid tablet",1939
"Chicago, IL","S10-LPC1",412640,4604963,"16N","America/Chicago",2019-04-15 13:16:00,2019-04-30 13:11:00,"Fatty acid tablet",1954
"Chicago, IL","S10-LPP2",410631,4604024,"16N","America/Chicago",2019-04-15 13:30:00,2019-04-30 13:31:35,"Fatty acid tablet",1957
"Chicago, IL","S10-LEW1",410239,4605858,"16N","America/Chicago",2019-04-15 13:51:00,2019-04-30 13:49:26,"Fatty acid tablet",1959
"Chicago, IL","S10-ILC1",410942,4610112,"16N","America/Chicago",2019-04-15 14:14:00,2019-04-30 14:32:06,"Fatty acid tablet",1943
"Chicago, IL","S09-ILC1",410923,4610519,"16N","America/Chicago",2019-04-15 14:15:00,2019-04-30 14:16:31,"Fatty acid tablet",1990
"Chicago, IL","S09-VTW2",411772,4613771,"16N","America/Chicago",2019-04-15 14:35:00,2019-04-30 14:49:56,"Fatty acid tablet",1996
"Chicago, IL","S09-KTP1",413952,4614568,"16N","America/Chicago",2019-04-15 14:47:00,2019-04-30 15:05:45,"Fatty acid tablet",1924
"Chicago, IL","S08-WGL2",417471,4616052,"16N","America/Chicago",2019-04-15 15:09:00,2019-04-30 15:28:35,"Fatty acid tablet",1989
"Chicago, IL","S07-STJ1",422440,4616686,"16N","America/Chicago",2019-04-15 16:15:00,2019-04-30 18:01:09,"Fatty acid tablet",2004
"Chicago, IL","S07-ARG1",419270,4619021,"16N","America/Chicago",2019-04-15 17:02:00,2019-04-30 17:12:13,"Fatty acid tablet",1925
"Chicago, IL","S07-ARG2",418417,4617933,"16N","America/Chicago",2019-04-15 17:16:00,2019-04-30 17:26:39,"Fatty acid tablet",1944
"Chicago, IL","S06-CBW2",425770,4620051,"16N","America/Chicago",2019-04-15 18:54:00,2019-04-30 19:14:15,"Fatty acid tablet",1941
"Chicago, IL","S05-RES1",431534,4623607,"16N","America/Chicago",2019-04-15 19:10:00,2019-04-30 19:32:19,"Fatty acid tablet",2002
"Chicago, IL","S05-LNC1",429760,4621558,"16N","America/Chicago",2019-04-15 19:25:00,2019-04-30 19:49:12,"Fatty acid tablet",1900
"Chicago, IL","S05-SFP3",428494.1875,4623311,"16N","America/Chicago",2019-04-15 19:44:00,2019-04-30 20:07:19,"Fatty acid tablet",1942
"Chicago, IL","S02-BNS1",450739,4629074,"16N","America/Chicago",2019-04-16 13:07:00,2019-04-29 13:04:44,"Fatty acid tablet",1958
"Chicago, IL","S02-TNE1",450172,4630663,"16N","America/Chicago",2019-04-16 13:50:00,2019-04-29 13:51:23,"Fatty acid tablet",1947
"Chicago, IL","J01-BBS1",449319,4633118,"16N","America/Chicago",2019-04-16 14:11:00,2019-04-29 14:11:27,"Fatty acid tablet",1952
"Chicago, IL","R10-FRM2",395829,4632027,"16N","America/Chicago",2019-04-16 14:11:00,2019-05-07 14:27:27,"Fatty acid tablet",2025
"Chicago, IL","J01-LMP1",449308,4631876,"16N","America/Chicago",2019-04-16 14:22:00,2019-04-29 14:20:10,"Fatty acid tablet",1934
"Chicago, IL","R10-FRM1",395087,4630453,"16N","America/Chicago",2019-04-16 14:24:00,2019-05-07 14:41:20,"Fatty acid tablet",2041
"Chicago, IL","S02-PLP1",446141,4632666,"16N","America/Chicago",2019-04-16 14:47:00,2019-04-29 14:44:25,"Fatty acid tablet",1995
"Chicago, IL","R10-WCP3",397958,4638235,"16N","America/Chicago",2019-04-16 15:05:00,2019-05-07 15:18:54,"Fatty acid tablet",2044
"Chicago, IL","S02-BRI1",442042,4631036,"16N","America/Chicago",2019-04-16 15:09:00,2019-04-29 15:09:19,"Fatty acid tablet",1905
"Chicago, IL","S02-PIP1",439385,4631521,"16N","America/Chicago",2019-04-16 15:28:00,2019-04-29 15:31:42,"Fatty acid tablet",1964
"Chicago, IL","R10-WDW1",401055,4635576,"16N","America/Chicago",2019-04-16 15:37:00,2019-05-07 15:47:21,"Fatty acid tablet",2023
"Chicago, IL","S03-PSP1",439199,4626503,"16N","America/Chicago",2019-04-16 16:05:00,2019-04-29 15:59:45,"Fatty acid tablet",1956
"Chicago, IL","R09-CTG3",403529,4633792,"16N","America/Chicago",2019-04-16 16:06:00,2019-05-07 16:17:37,"Fatty acid tablet",2042
"Chicago, IL","S03-LCP1",437635,4629399,"16N","America/Chicago",2019-04-16 16:26:00,2019-04-29 16:17:04,"Fatty acid tablet",1929
"Chicago, IL","R09-BLW1",404784,4635214,"16N","America/Chicago",2019-04-16 16:27:00,2019-05-07 16:35:33,"Fatty acid tablet",2024
"Chicago, IL","R09-LIM2",406803,4636071,"16N","America/Chicago",2019-04-16 16:44:00,2019-05-07 16:49:32,"Fatty acid tablet",2031
"Chicago, IL","S04-HAP1",435234,4625682,"16N","America/Chicago",2019-04-16 16:47:00,2019-04-29 16:36:08,"Fatty acid tablet",1998
"Chicago, IL","R09-SMI1",407666,4634032,"16N","America/Chicago",2019-04-16 16:59:00,2019-05-07 17:03:39,"Fatty acid tablet",2030
"Chicago, IL","R08-DAP1",410451,4636475,"16N","America/Chicago",2019-04-16 17:13:00,2019-05-07 17:20:56,"Fatty acid tablet",2043
"Chicago, IL","S04-SSP1",433760,4627804,"16N","America/Chicago",2019-04-16 17:44:00,2019-04-29 17:55:38,"Fatty acid tablet",1948
"Chicago, IL","S04-OTW1",433244,4629563,"16N","America/Chicago",2019-04-16 17:52:00,2019-04-29 18:04:11,"Fatty acid tablet",1935
"Chicago, IL","R08-PAP1",412095,4634351,"16N","America/Chicago",2019-04-16 18:12:00,2019-05-07 18:16:22,"Fatty acid tablet",2029
"Chicago, IL","S03-JKP2",451796,4626151,"16N","America/Chicago",2019-04-16 18:20:00,2019-04-27 01:34:00,"Fatty acid tablet",1927
"Chicago, IL","S03-JKP1",451553,4625766,"16N","America/Chicago",2019-04-16 18:35:00,2019-04-19 04:14:00,"Fatty acid tablet",1961
"Chicago, IL","R07-GOF1",413527,4635414,"16N","America/Chicago",2019-04-16 18:59:00,2019-05-07 19:03:25,"Fatty acid tablet",2036
"Chicago, IL","S02-TNW1",450118,4630397,"16N","America/Chicago",2019-04-16 19:00:00,2019-04-17 23:29:00,"Fatty acid tablet",1908
"Chicago, IL","S03-WAP1",440288,4629118,"16N","America/Chicago",2019-04-16 20:41:00,2019-04-21 16:39:00,"Fatty acid tablet",1936
"Chicago, IL","R08-VLG1",411104,4633916,"16N","America/Chicago",2019-04-16 23:26:00,2019-05-07 23:25:00,"Fatty acid tablet",2034
